feedback_id,visitor_id,event_id,institution_id,rating,text,sentiment,data_source
FB_00663,VIS_03449,EV_0084,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00664,VIS_00738,EV_0024,INST_001,5,Интересная программа и хороший формат.,positive,synthetic
FB_00665,VIS_01597,EV_0009,INST_001,5,Интересная программа и хороший формат.,positive,synthetic
FB_00666,VIS_02894,EV_0181,INST_014,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00667,VIS_00601,EV_0169,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00668,VIS_01597,EV_0162,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_00669,VIS_02757,EV_0098,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00670,VIS_04943,EV_0142,INST_012,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00671,VIS_00683,EV_0102,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00672,VIS_04121,EV_0211,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_00673,VIS_03287,EV_0039,INST_003,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_00674,VIS_03655,EV_0065,INST_006,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_00675,VIS_01419,EV_0084,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_00676,VIS_03760,EV_0074,INST_006,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00677,VIS_03533,EV_0127,INST_011,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00678,VIS_02050,EV_0213,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00679,VIS_02865,EV_0147,INST_012,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_00680,VIS_02059,EV_0197,INST_017,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00681,VIS_04678,EV_0211,INST_017,5,Интересная программа и хороший формат.,positive,synthetic
FB_00682,VIS_04832,EV_0017,INST_001,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_00683,VIS_03336,EV_0095,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00684,VIS_01113,EV_0163,INST_014,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00685,VIS_03627,EV_0118,INST_010,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00686,VIS_02596,EV_0032,INST_002,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00687,VIS_00880,EV_0209,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00688,VIS_00612,EV_0218,INST_018,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_00689,VIS_03476,EV_0127,INST_011,5,Интересная программа и хороший формат.,positive,synthetic
FB_00690,VIS_00411,EV_0122,INST_010,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00691,VIS_04874,EV_0159,INST_014,1,Организацию можно было сделать лучше.,negative,synthetic
FB_00692,VIS_00152,EV_0075,INST_006,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00693,VIS_02646,EV_0100,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00694,VIS_00101,EV_0165,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00695,VIS_00470,EV_0193,INST_017,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00696,VIS_04382,EV_0090,INST_007,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00697,VIS_04678,EV_0212,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00698,VIS_00548,EV_0058,INST_006,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00699,VIS_03662,EV_0129,INST_011,4,Интересная программа и хороший формат.,positive,synthetic
FB_00700,VIS_04275,EV_0050,INST_005,1,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_00701,VIS_00061,EV_0197,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_00702,VIS_01761,EV_0048,INST_004,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_00703,VIS_00908,EV_0064,INST_006,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_00704,VIS_01379,EV_0133,INST_011,5,Интересная программа и хороший формат.,positive,synthetic
FB_00705,VIS_04729,EV_0134,INST_011,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00706,VIS_04875,EV_0212,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00707,VIS_00908,EV_0066,INST_006,5,Интересная программа и хороший формат.,positive,synthetic
FB_00708,VIS_00367,EV_0080,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_00709,VIS_00618,EV_0099,INST_007,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_00710,VIS_02566,EV_0077,INST_006,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00711,VIS_00133,EV_0133,INST_011,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00712,VIS_01247,EV_0145,INST_012,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00713,VIS_01546,EV_0221,INST_018,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00714,VIS_00532,EV_0118,INST_010,4,Отличная организация и приятная атмосфера.,positive,synthetic
